,in_degree,out_degree,in_eigenvalue,out_eigenvalue,in_betweenness,out_betweenness,dis_betweenness,cfbetweenness,in_closeness,out_closeness,dis_closeness,cfcloseness,in_flow,out_flow,in_ave_flow,out_ave_flow,in_std_flow,out_std_flow,in_ave_distance,out_ave_distance,antenna
1407,0.013499261759122548,0.01139000210925965,7.574918619541819e-07,4.1487115427676305e-07,0.0010284198263287223,0.0010284198263287223,0.1953690589453368,0.0019231356913809105,1.0693416501090585,1.0441926200996983,10.209710665314475,0.0033266465153493994,444.1166666666667,430.6,6.939322916666667,7.974074074074075,20.50090114194583,22.328660296684138,0.02135945015078604,0.018254667385969287,08215439
1408,0.003163889474794347,0.002320185614849188,3.5405655910783286e-08,5.5420695136696e-09,2.7099981577352425e-05,2.7099981577352425e-05,0.0013504517487485167,0.0002640509944196845,1.0779068662639628,1.0174604489339698,10.326970164319883,0.0011740888838067567,134.3,123.0,8.953333333333335,11.181818181818182,14.447427298849977,15.410242649367877,0.011538949705406025,0.0027010974824465896,0744598E
1409,0.006749630879561274,0.007171482809533854,6.995764791329536e-07,2.9196505564739093e-07,4.360916575665908e-05,4.360916575665908e-05,0.0012639039806885731,0.0006138541171749228,1.0572461667285684,1.0087239898283862,9.415775391782988,0.0025360086821699327,288.35,289.05,9.0109375,8.501470588235295,22.457040628138685,21.76305647013621,0.012124235578908613,0.013729229866843893,08215362
1410,0.0103353722843282,0.009069816494410462,1.3248607095379249e-06,2.0249208465773363e-06,0.00043996308350621255,0.00043996308350621255,0.005718867091753373,0.0013400261945383403,0.9955351616368426,0.973463623272935,16.09009456744695,0.003140661578564405,245.08333333333334,237.45000000000002,5.001700680272109,5.522093023255814,14.496073533937988,15.34662834509281,0.01560521463704602,0.013951727878169371,085454E3
1411,0.01898333684876608,0.01898333684876608,3.2544971236882505e-07,7.93130127854495e-07,0.007564543790277292,0.007564543790277292,0.08222720956138872,0.0031471921554061958,1.1141034083964838,1.153344093719324,14.234581796971764,0.0036580010075106762,625.7333333333333,636.9833333333333,6.952592592592593,7.077592592592593,32.28634117721916,32.36469566805582,0.016544764826244115,0.01955389821447249,072052EF
1412,0.008437038599451593,0.007593334739506434,7.469125082274163e-08,3.819434558335862e-08,0.0005839178296519188,0.0005839178296519188,0.001248323774864702,0.0014693893290049376,0.8930591801063743,0.8550418408805899,8.848784997952201,0.002765926917530202,208.96666666666667,199.86666666666665,5.224166666666667,5.551851851851851,15.072891390211474,15.88412990976836,0.017040144070761605,0.016536571867510952,051FA341
1413,0.007593334739506434,0.009913520354355622,1.0504827673159677e-07,5.829077674638475e-07,0.001214470767174224,0.001214470767174224,0.203861014011306,0.0013017778642386876,0.9633746485105052,0.9756143015793222,12.950558892673975,0.0029899517977680294,326.15000000000003,344.3,9.059722222222224,7.3255319148936175,25.0605911960528,22.26906834285868,0.012925160126046097,0.016339826884780192,084151D8
1414,0.007804260704492723,0.007804260704492723,1.4048674499796096e-05,3.270227782339911e-08,0.0013476567193269594,0.0013476567193269594,0.4135724054409317,0.001625396654727248,0.948277316827848,0.9640807039071478,14.883620629351833,0.003076509459347459,199.43333333333337,201.2,5.390090090090091,5.437837837837837,12.72981972386467,12.86465561504946,0.010885890727229407,0.016286827281243595,084052F9
1415,0.004851297194684666,0.004640371229698376,8.800752962831432e-08,1.926794383567335e-08,0.00034762734988879663,0.00034762734988879663,0.0007470586539709553,0.0008811350267652126,0.9216969089187885,0.9486359137081392,13.984370184273185,0.002294436943572239,134.35,133.61666666666667,5.841304347826087,6.073484848484849,13.943212874197918,14.202442046283915,0.00848440750180182,0.008486294332190015,08415B87
1416,0.008226112634465302,0.008858890529424172,4.101130719453639e-09,2.7352863182128574e-09,0.0012329379138977072,0.0012329379138977072,0.003658709834139069,0.00153760234693277,0.9904715280573383,0.985734291660915,11.382452153634434,0.0030424197599246165,239.08333333333331,245.59999999999997,6.13034188034188,5.847619047619046,16.571430840788555,16.15967307879728,0.018306348098606446,0.01650838626343438,051FB9EA
